execucao,operacao,ordenacao,entrada,estrategia,tempo_ns,seed
96,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,383920400,309493939
97,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,388514300,309494936
98,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,386870300,309495933
99,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,391942300,309496930
100,INSERCAO,DECRESCENTE,CRESCENTE,LINEAR,381851000,309497927
1,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,400422400,108426613
2,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395904800,108427610
3,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,407064100,108428607
4,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396753400,108429604
5,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,388743600,108430601
6,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394468700,108431598
7,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401527300,108432595
8,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,404261600,108433592
9,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,391750700,108434589
10,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,403113500,108435586
11,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,391112500,108436583
12,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,390343400,108437580
13,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,393812400,108438577
14,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,450707500,108439574
15,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395464800,108440571
16,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,391712200,108441568
17,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396501400,108442565
18,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394443600,108443562
19,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394351500,108444559
20,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401717200,108445556
21,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,418715400,108446553
22,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,398054400,108447550
23,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,412406800,108448547
24,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394306900,108449544
25,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401906400,108450541
26,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,413018700,108451538
27,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,392943000,108452535
28,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,423189900,108453532
29,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,393562200,108454529
30,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396814500,108455526
31,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,398037500,108456523
32,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405474800,108457520
33,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,423549400,108458517
34,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,414790800,108459514
35,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,417828900,108460511
36,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,424797900,108461508
37,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,424800700,108462505
38,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,437024900,108463502
39,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,423574100,108464499
40,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,417108700,108465496
41,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,428642500,108466493
42,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405423600,108467490
43,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401901000,108468487
44,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,414713200,108469484
45,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,412695700,108470481
46,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,399414900,108471478
47,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395644200,108472475
48,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405935400,108473472
49,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,399483600,108474469
50,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395777500,108475466
51,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,411690500,108476463
52,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396924900,108477460
53,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395092000,108478457
54,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,414815900,108479454
55,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396904000,108480451
56,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,403647100,108481448
57,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,400050600,108482445
58,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394649400,108483442
59,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,392801400,108484439
60,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,400466600,108485436
61,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,414041000,108486433
62,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,396065100,108487430
63,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405828300,108488427
64,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,393240700,108489424
65,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395606400,108490421
66,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395604000,108491418
67,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,388522500,108492415
68,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,391859500,108493412
69,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401691100,108494409
70,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,394715800,108495406
71,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,401541000,108496403
72,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,414703400,108497400
73,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,387690600,108498397
74,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,403041800,108499394
75,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,395755400,108500391
76,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,398680800,108501388
77,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,389111100,108502385
78,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,431907700,108503382
79,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,399071600,108504379
80,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,393430000,108505376
81,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,406830700,108506373
82,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,390450600,108507370
83,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,458861400,108508367
84,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,422472700,108509364
85,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405825700,108510361
86,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,406961200,108511358
87,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,397000000,108512355
88,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,405343700,108513352
89,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,427839100,108514349
90,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,403734700,108515346
91,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,391390800,108516343
92,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,412880500,108517340
93,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,411533000,108518337
94,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,410160800,108519334
95,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,442816500,108520331
96,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,410729400,108521328
97,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,453668600,108522325
98,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,418139500,108523322
99,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,403300300,108524319
100,INSERCAO,DECRESCENTE,CRESCENTE,BINARIA,442715200,108525316
1,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16488601100,1233614487
2,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16354283100,1233615484
3,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16391610100,1233616481
4,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16234028100,1233617478
5,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16346663100,1233618475
6,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16051020000,1233619472
7,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16357748700,1233620469
8,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16274885000,1233621466
9,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16887806300,1233622463
10,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16148447300,1233623460
11,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16326367200,1233624457
12,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16189144100,1233625454
13,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,16014450500,1233626451
14,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14855710300,1233627448
15,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14879253400,1233628445
16,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15312752700,1233629442
17,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15324407500,1233630439
18,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15075271200,1233631436
19,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15022384500,1233632433
20,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15055911700,1233633430
21,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15312386000,1233634427
22,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15036558100,1233635424
23,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15112647600,1233636421
24,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14964607100,1233637418
25,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15005817300,1233638415
26,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15130767600,1233639412
27,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15001339200,1233640409
28,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15086402000,1233641406
29,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15018584000,1233642403
30,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15084533200,1233643400
31,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14979271100,1233644397
32,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14981514900,1233645394
33,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15063897200,1233646391
34,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14694853600,1233647388
35,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14826305000,1233648385
36,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14635070200,1233649382
37,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14666485900,1233650379
38,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14647892700,1233651376
39,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14868718000,1233652373
40,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14657716700,1233653370
41,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14698708900,1233654367
42,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14605669300,1233655364
43,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14701758300,1233656361
44,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14777234800,1233657358
45,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14885903000,1233658355
46,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14671130200,1233659352
47,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14687555800,1233660349
48,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14806647100,1233661346
49,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14966306200,1233662343
50,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14671399600,1233663340
51,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14705346800,1233664337
52,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14714427800,1233665334
53,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14820166600,1233666331
54,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14667854100,1233667328
55,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14700121700,1233668325
56,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14728222700,1233669322
57,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14828027300,1233670319
58,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14694122500,1233671316
59,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14673153600,1233672313
60,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14623937200,1233673310
61,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14716896500,1233674307
62,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14812502600,1233675304
63,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14690275200,1233676301
64,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14672264900,1233677298
65,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14666388800,1233678295
66,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14820134700,1233679292
67,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14691520200,1233680289
68,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14675282900,1233681286
69,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14712580200,1233682283
70,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14705348800,1233683280
71,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14721792600,1233684277
72,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14640628500,1233685274
73,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14744007000,1233686271
74,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14718542800,1233687268
75,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14894235300,1233688265
76,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14740479000,1233689262
77,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14627864400,1233690259
78,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14647983800,1233691256
79,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14775021700,1233692253
80,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14688344100,1233693250
81,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14660166500,1233694247
82,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14665920800,1233695244
83,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14706784100,1233696241
84,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14766642000,1233697238
85,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14631710000,1233698235
86,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14631934300,1233699232
87,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14649573200,1233700229
88,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14817600000,1233701226
89,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14691310600,1233702223
90,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,15127230000,1233703220
91,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14738470500,1233704217
92,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14694156100,1233705214
93,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14797534900,1233706211
94,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14709703700,1233707208
95,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14891636600,1233708205
96,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14742892100,1233709202
97,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14818271400,1233710199
98,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14717208400,1233711196
99,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14772510400,1233712193
100,INSERCAO,DECRESCENTE,DECRESCENTE,LINEAR,14732004000,1233713190
1,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6040400,-1305671306
2,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5853600,-1305670309
3,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5851400,-1305669312
4,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6695100,-1305668315
5,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6673900,-1305667318
6,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6675200,-1305666321
7,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6795100,-1305665324
8,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6478600,-1305664327
9,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6263600,-1305663330
10,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6044900,-1305662333
11,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6018200,-1305661336
12,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6050400,-1305660339
13,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6012000,-1305659342
14,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6054800,-1305658345
15,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6090400,-1305657348
16,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6036100,-1305656351
17,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6072100,-1305655354
18,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6058400,-1305654357
19,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6317400,-1305653360
20,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6060200,-1305652363
21,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6077400,-1305651366
22,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6043300,-1305650369
23,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6007500,-1305649372
24,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6015200,-1305648375
25,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6009600,-1305647378
26,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6060000,-1305646381
27,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6016600,-1305645384
28,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6005900,-1305644387
29,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6029000,-1305643390
30,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6007400,-1305642393
31,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6050600,-1305641396
32,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6008300,-1305640399
33,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5998100,-1305639402
34,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6051000,-1305638405
35,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6001100,-1305637408
36,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6095700,-1305636411
37,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6008900,-1305635414
38,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6004500,-1305634417
39,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6172700,-1305633420
40,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6029800,-1305632423
41,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5935500,-1305631426
42,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5799100,-1305630429
43,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5762900,-1305629432
44,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5891200,-1305628435
45,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5774800,-1305627438
46,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5742800,-1305626441
47,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5800600,-1305625444
48,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5715100,-1305624447
49,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5842100,-1305623450
50,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5728700,-1305622453
51,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5715200,-1305621456
52,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5869600,-1305620459
53,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5711100,-1305619462
54,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5712900,-1305618465
55,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5820100,-1305617468
56,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5749000,-1305616471
57,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5957100,-1305615474
58,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5638300,-1305614477
59,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5677200,-1305613480
60,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5780500,-1305612483
61,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5587000,-1305611486
62,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5671300,-1305610489
63,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5768400,-1305609492
64,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5621100,-1305608495
65,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5676000,-1305607498
66,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5666500,-1305606501
67,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5624900,-1305605504
68,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5815700,-1305604507
69,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5741500,-1305603510
70,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5609900,-1305602513
71,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5771800,-1305601516
72,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5672600,-1305600519
73,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5672200,-1305599522
74,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6039900,-1305598525
75,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5795100,-1305597528
76,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6005200,-1305596531
77,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5783300,-1305595534
78,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5780800,-1305594537
79,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5928500,-1305593540
80,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5754100,-1305592543
81,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5846600,-1305591546
82,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5746500,-1305590549
83,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5715400,-1305589552
84,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5808700,-1305588555
85,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5746500,-1305587558
86,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,5745500,-1305586561
87,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6376100,-1305585564
88,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6466600,-1305584567
89,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6268400,-1305583570
90,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6367600,-1305582573
91,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6017700,-1305581576
92,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6138300,-1305580579
93,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6010400,-1305579582
94,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6082500,-1305578585
95,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6015200,-1305577588
96,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6028200,-1305576591
97,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6102600,-1305575594
98,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6028000,-1305574597
99,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6140200,-1305573600
100,INSERCAO,DECRESCENTE,DECRESCENTE,BINARIA,6016200,-1305572603
1,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7581053900,-317257408
2,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7508029100,-317256411
3,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7642778400,-317255414
4,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7496760900,-317254417
5,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7473777500,-317253420
6,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7477282200,-317252423
7,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7536101700,-317251426
8,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7525448800,-317250429
9,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7507031400,-317249432
10,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7507283800,-317248435
11,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7672624900,-317247438
12,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7591683900,-317246441
13,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7664126500,-317245444
14,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7665792600,-317244447
15,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7571989400,-317243450
16,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7573858100,-317242453
17,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7532355700,-317241456
18,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7568598300,-317240459
19,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7592345400,-317239462
20,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7682895200,-317238465
21,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7588870400,-317237468
22,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7554459000,-317236471
23,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7590354100,-317235474
24,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7585271500,-317234477
25,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7498827300,-317233480
26,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7522715600,-317232483
27,INSERCAO,DECRESCENTE,ALEATORIA,LINEAR,7579332500,-317231486
